@RELATION GitHub Community Health

@ATTRIBUTE seconds_since_created numeric
@ATTRIBUTE seconds_since_updated numeric
@ATTRIBUTE seconds_since_pushed numeric
@ATTRIBUTE size numeric
@ATTRIBUTE stargazers_count numeric
@ATTRIBUTE watchers_count numeric
@ATTRIBUTE primary_language {"Rust","JavaScript","PowerShell","TypeScript","PHP","Go","Jsonnet","Haskell","Java","Python",null,"HTML","C++","C","Shell","Swift","Ruby","Racket","Bicep","C#","Mustache","R","Kotlin","Zeek","Jupyter Notebook","Makefile","Dart","Common Lisp","Pascal","Erlang","Perl","QML","Emacs Lisp","Vue","CSS","Vala","Nim","MLIR","Dockerfile","ColdFusion","Nix","Batchfile","SCSS","Julia","mcfunction","Clojure","Roff","TeX","Scala","Vim script","ABAP","Rich Text Format","Ada","MQL5","CMake","Elixir","Smalltalk","Lean","NewLisp","SMT","wdl","Brainfuck","Tcl","Lua","MATLAB","Assembly","PostScript","HLSL","HolyC","Verilog","Starlark","Groovy","DM","Objective-C","Mathematica","Fortran","Logos","ZenScript","HCL","Puppet","reStructuredText","Jinja","ActionScript","Smarty","Liquid","OCaml","BitBake","XSLT","Reason","Scheme","Elm","Open Policy Agent","Less","GLSL","V","D","WebAssembly","Sass","Haxe","SourcePawn","AutoHotkey","Objective-C++","Xojo","SystemVerilog","ReScript","GDScript","Crystal","Squirrel","Svelte","Solidity","Prolog","YARA","Coq","Bluespec","MAXScript","Blade","Haml","Hack","PLpgSQL","Ren'Py","F#","YAML","Fluent","Rascal","Pony","OpenSCAD","CoffeeScript","Dafny","AutoIt","Game Maker Language","Markdown","Zig","Boogie","CodeQL","Q#","Chapel","EJS","Visual Basic .NET","Cuda","FreeBasic","Kaitai Struct","Nunjucks","Isabelle","Apex","Raku","Dhall","Agda","PureBasic","Stylus","YASnippet","AngelScript","Standard ML","RMarkdown","JSON","Modula-2","Handlebars","LLVM","Tea","Pike","Smali","Twig","G-code","TSQL","Gherkin","F*","Mercury","Futhark","RAML","BASIC","Stata","Meson","VBA","SQF","SaltStack","Component Pascal","Idris","AppleScript","Papyrus","M4","ATS"}
@ATTRIBUTE has_issues {"y","n"}
@ATTRIBUTE has_projects {"y","n"}
@ATTRIBUTE has_downloads {"y","n"}
@ATTRIBUTE has_wiki {"y","n"}
@ATTRIBUTE has_pages {"y","n"}
@ATTRIBUTE forks_count numeric
@ATTRIBUTE open_issues_count numeric
@ATTRIBUTE license {"Non-standard","MIT","Unlicense","None","Apache-2.0","GPL-2.0","GPL-3.0","AGPL-3.0","BSD-2-Clause","CC0-1.0","LGPL-2.1","BSD-3-Clause","MPL-2.0","CC-BY-4.0","CC-BY-SA-4.0","ISC","WTFPL","Zlib","LGPL-3.0","BSL-1.0","UPL-1.0","EPL-2.0","BSD-3-Clause-Clear","LPPL-1.3c","EPL-1.0","MIT-0","Artistic-2.0","EUPL-1.2","0BSD","OSL-3.0","ECL-2.0","OFL-1.1","AFL-3.0"}
@ATTRIBUTE topics_count numeric
@ATTRIBUTE workflows_count numeric
@ATTRIBUTE readme_size numeric
@ATTRIBUTE has_code_of_conduct {"y","n"}
@ATTRIBUTE has_contributing {"y","n"}
@ATTRIBUTE has_support_file {"y","n"}
@ATTRIBUTE has_funding_file {"y","n"}
@ATTRIBUTE has_security_file {"y","n"}
@ATTRIBUTE has_codeowners {"y","n"}
@ATTRIBUTE has_changelog {"y","n"}
@ATTRIBUTE has_codespaces {"y","n"}
@ATTRIBUTE has_discussions {"y","n"}
@ATTRIBUTE uses_dependabot {"y","n"}
@ATTRIBUTE has_issue_template {"y","n"}
@ATTRIBUTE has_pull_request_template {"y","n"}
@ATTRIBUTE languages_count numeric
@ATTRIBUTE primary_language_ratio numeric
@ATTRIBUTE has_deployments {"y","n"}
@ATTRIBUTE environments_count numeric
@ATTRIBUTE has_releases {"y","n"}
@ATTRIBUTE labels_count numeric
@ATTRIBUTE milestones_count numeric
@ATTRIBUTE contributor_count numeric

@DATA
123543854,196765,196772,336653,1633,1633,"Java","n","n","y","n","n",625,72,"Apache-2.0",2,2,2369,"y","y","n","n","n","n","n","n","n","n","n","n",33,0.8696171508910991,"n",0,"n",49,14,167
143715549,196770,196773,9295,14,14,"Python","y","y","y","y","n",11,3,"GPL-3.0",0,0,5973,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9960288772583262,"n",0,"y",7,0,3
199446771,196777,196780,13547,18,18,"C++","y","y","y","y","y",14,25,"Non-standard",0,0,4302,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.7980327436779147,"y",1,"y",20,2,10
231378500,196792,196795,45530,13,13,"Shell","n","n","y","n","n",1,0,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.554760246450576,"n",0,"n",6,0,1
2147992,196793,196796,37279,32,32,"CSS","y","y","y","y","n",4,1,"Non-standard",0,1,42704,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.6828703703703703,"n",0,"n",9,0,2
260692931,196793,196796,14453,226,226,"TeX","y","y","y","y","n",16,54,"LPPL-1.3c",4,1,505,"n","n","n","n","n","n","y","n","n","n","n","n",2,0.9985833658541731,"n",0,"y",9,5,9
115362753,196802,196804,13756,286,286,"Kotlin","y","y","y","n","y",80,110,"None",0,5,1950,"n","y","n","n","n","n","y","n","n","y","n","n",5,0.8980690887847755,"y",1,"n",18,0,107
315879579,196805,196808,6595,224,224,"Python","n","y","y","n","n",89,3,"Apache-2.0",0,0,6330,"n","y","n","n","n","n","n","n","n","n","n","n",4,0.6858056332505031,"n",0,"n",1,0,24
79913171,196805,196809,122876,3739,3739,"Java","y","n","y","y","n",1226,1626,"Apache-2.0",18,2,1851,"n","y","n","n","y","n","n","n","y","n","n","n",10,0.9931744831927581,"n",0,"n",23,57,492
114839461,196815,196817,34401,107,107,"C","y","y","y","y","n",16,4,"Non-standard",0,0,434,"n","n","n","n","n","n","n","n","n","n","n","n",10,0.9073078526431173,"n",0,"n",8,0,135
166293988,196802,196819,3453,29863,29863,?,"y","n","y","n","y",5512,5,"GPL-2.0",9,0,1357,"n","n","n","y","n","n","n","n","n","n","n","n",0,?,"y",1,"n",8,0,2
52379871,196822,196825,190715,34,34,"R","y","y","y","y","y",8,16,"Non-standard",0,0,798,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.994321913473365,"y",1,"y",6,0,3
79787749,196826,196829,115507,34,34,"PowerShell","y","n","y","n","n",152,10,"MIT",13,4,2283,"n","n","n","y","n","n","n","n","y","n","n","y",1,1,"n",0,"n",41,0,84
41487503,196825,196775,33482,32,32,"JavaScript","y","y","y","n","y",4,59,"MIT",7,5,1164,"y","n","n","n","y","n","n","n","y","n","n","n",9,0.82634571627841,"y",1,"y",37,1,13
285497639,196825,196829,55433,2039,2039,"C++","y","y","y","y","n",427,235,"Non-standard",11,5,0,"n","n","n","n","n","n","n","n","y","n","n","n",10,0.655338566930605,"y",1,"y",28,0,144
289062400,196826,196831,578465,2901,2901,"C","n","y","y","n","n",489,1,"Non-standard",0,0,1451,"n","n","n","n","n","n","n","n","n","n","n","n",23,0.9444610666796643,"n",0,"n",6,0,347
156104626,196828,196831,1617243,230,230,"JavaScript","y","y","y","y","y",37,11,"None",0,0,19036,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9996373422365262,"y",1,"n",7,0,10
58350311,196840,196843,150412,458,458,"Java","y","y","y","y","n",219,240,"Apache-2.0",0,16,4965,"y","y","n","n","y","y","y","n","y","y","n","n",12,0.5874121085829439,"n",0,"y",27,5,125
131435445,196850,196676,18266,1395,1395,"Go","y","y","n","y","y",160,31,"Apache-2.0",19,2,43,"y","y","n","n","n","n","n","n","y","n","n","n",4,0.9870286777404698,"y",1,"y",10,11,45
57731668,196861,196864,4070,2518,2518,"Go","y","n","y","n","n",70,14,"Apache-2.0",6,1,4637,"n","n","n","n","n","n","n","n","n","n","n","y",3,0.9876507780467775,"n",0,"n",9,0,13
81341990,196861,196864,24672,48,48,"C","y","y","y","y","n",9,1,"Zlib",0,0,800,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.887771144331599,"n",0,"n",8,0,1
101239467,196873,196876,4731,186,186,"PowerShell","y","n","y","n","n",22,12,"Non-standard",4,4,11824,"n","y","n","n","n","y","n","n","y","n","n","n",2,0.7631832991432363,"n",0,"n",18,0,4
12395479,196877,196880,756,12,12,"TypeScript","y","n","y","n","n",0,6,"Non-standard",0,1,1288,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9427446113320331,"n",0,"n",15,0,2
289180626,196886,196886,141531,63,63,"C","n","y","y","n","n",45,0,"GPL-2.0",0,0,0,"n","y","n","n","n","n","n","n","n","n","n","n",5,0.9650459487009603,"n",0,"n",6,0,451
60894027,196896,196901,25130,402,402,"Python","y","y","y","y","n",593,725,"MIT",10,1,1300,"y","y","n","n","n","n","n","n","n","n","n","y",24,0.72020521365032,"n",0,"n",26,0,358
268970355,196854,197059,3063,468,468,"Objective-C","y","y","y","n","y",207,6,"MIT",0,0,1106,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9821266902251686,"n",0,"y",8,0,23
206529627,196678,198248,99736,28615,28615,"Go","y","n","y","n","y",3167,29,"AGPL-3.0",8,5,4722,"y","y","n","n","y","n","n","n","y","n","y","y",4,0.9961303164002026,"y",1,"y",22,17,303
60924573,196751,198846,151,55,55,"HTML","y","n","y","n","y",8,23,"Non-standard",0,1,605,"y","y","n","n","n","n","n","n","y","n","n","n",2,0.9892957416939635,"y",1,"n",20,0,3
238513562,196608,196612,660593,35,35,"Mathematica","y","y","y","y","y",7,4,"None",20,0,2956,"n","n","n","y","n","n","n","n","n","n","n","n",18,0.8827736433613246,"y",1,"n",6,0,1
45167029,196616,196619,39637,131,131,"TypeScript","y","y","y","y","n",42,180,"Non-standard",3,4,1377,"n","n","n","n","n","n","n","n","y","y","n","n",3,0.9697086597004411,"y",1,"y",33,18,1
211731693,196618,196622,18951,10637,10637,"TypeScript","y","y","y","y","n",1523,411,"MIT",9,1,2372,"y","y","n","y","y","n","n","n","n","n","n","n",4,0.815801323000216,"n",0,"y",18,2,749
203666077,196620,196624,100542,6465,6465,"Python","y","y","y","y","n",1296,1109,"MIT",8,8,4524,"y","y","n","y","n","n","y","n","n","n","y","y",15,0.9182598321272039,"n",0,"y",73,98,1
187240498,196622,196626,82313,151,151,"Java","y","y","y","y","n",63,308,"MIT",7,0,3376,"y","y","n","y","y","n","n","n","n","n","y","y",14,0.9066349037897345,"n",0,"y",104,15,70
121335853,196623,196627,189474,1232,1232,"JavaScript","y","y","y","y","y",580,873,"MPL-2.0",3,0,1631,"y","y","n","n","n","n","n","n","y","n","n","n",6,0.8580866411924086,"y",1,"n",47,11,1
108393776,196628,196631,1261,12,12,"C","y","y","y","y","n",1,1,"ISC",4,0,814,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.8914341694389453,"n",0,"y",8,0,1
301552268,196627,196634,101225,584,584,"Python","y","n","y","n","n",1869,24,"Non-standard",0,1,293,"n","y","n","n","n","y","n","n","n","n","n","y",2,0.9975515937614872,"n",0,"n",20,9,1
274728912,196630,196634,59017,11158,11158,"JavaScript","y","n","y","n","n",1541,471,"CC0-1.0",20,6,2196,"n","y","n","y","n","n","n","n","y","n","n","y",2,0.9957025242015742,"y",1,"y",24,5,1
202892332,196646,196646,23941,75,75,"Python","y","y","y","y","n",116,468,"AGPL-3.0",0,1,2041,"n","y","n","n","n","n","y","n","n","n","y","y",10,0.4911502072196067,"n",0,"y",42,31,23
115456081,196652,196610,1241,68,68,"Julia","y","n","y","y","y",17,24,"Non-standard",0,7,0,"n","n","n","n","n","n","n","n","n","n","n","y",1,1,"y",1,"y",11,8,1
47676927,196651,196654,4873,58,58,"Go","y","y","y","n","n",26,21,"Apache-2.0",4,9,0,"y","y","n","n","y","n","y","n","n","n","n","n",7,0.9529010496103484,"n",0,"y",33,9,24
93807586,196652,196654,8515,33,33,"Rust","y","y","y","n","n",1,17,"MIT",3,0,1224,"n","n","n","n","n","n","n","n","y","n","n","n",2,0.9745934494688553,"n",0,"n",8,0,1
137762388,196655,196658,1202,243,243,"Rust","y","n","y","n","n",51,34,"None",0,13,1478,"n","n","n","n","n","n","n","n","n","y","n","n",1,1,"n",0,"n",16,0,1
15933429,196658,196662,4699,870,870,"Python","y","y","y","n","n",83,103,"Apache-2.0",9,8,6112,"n","y","n","n","n","y","y","n","y","n","n","y",5,0.9589058441349403,"y",1,"y",29,6,1
109989579,196665,196625,1220,319,319,"Python","y","y","y","y","n",92,56,"Non-standard",1,4,3677,"n","y","n","n","n","n","n","n","y","n","n","n",1,1,"n",0,"y",12,0,1
73458930,196664,196669,5931,5576,5576,"Rust","y","y","y","n","n",255,138,"Non-standard",3,1,13407,"y","y","n","n","y","n","y","n","y","n","n","y",4,0.9593812659906125,"n",0,"y",24,18,1
216736344,196634,196709,301716,75221,75221,"TypeScript","y","y","y","n","n",19664,1904,"MIT",7,2,1934,"y","y","n","n","y","n","y","n","n","n","y","y",12,0.8576951537138968,"n",0,"y",209,75,1
258380911,197500,197793,167957,172134,172134,"JavaScript","y","y","y","y","y",34576,790,"MIT",6,1,0,"y","y","n","n","y","n","y","n","n","n","n","y",10,0.9514015779064794,"y",1,"y",61,39,1
246269323,197860,197872,3288353,2200,2200,?,"n","n","y","n","n",1610,0,"Non-standard",0,0,481,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,1
88603930,196645,197945,70461,155,155,"Java","y","y","y","y","y",79,8,"Apache-2.0",6,3,2103,"y","y","y","n","y","n","y","n","y","n","n","y",2,0.992431093910006,"y",1,"y",17,7,1
195544880,197610,198446,906725,50935,50935,"JavaScript","y","y","y","n","n",9765,414,"MIT",8,1,3382,"y","y","n","n","y","n","y","n","y","n","n","y",13,0.6598368946467269,"n",0,"y",55,4,1
119707100,196551,196554,317,13,13,"C","y","y","y","n","n",4,4,"GPL-3.0",3,1,1430,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.5895998453508602,"n",0,"y",8,0,1
155265367,196559,196560,13700,524,524,"Shell","y","n","y","n","n",141,128,"MIT",11,1,1583,"n","y","n","n","n","y","y","n","y","n","y","y",1,1,"n",0,"y",34,10,1
48716314,196559,196563,11112038,2402,2402,"CSS","n","y","y","y","n",465,0,"None",20,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
63552924,196561,196564,125947,13,13,"C++","y","y","y","y","n",2,0,"Non-standard",4,0,1436,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.6865718416418655,"n",0,"n",9,0,1
62840805,196564,196567,101989,21,21,"PHP","y","y","y","y","n",15,2,"MIT",10,0,1891,"n","n","n","y","n","n","n","n","n","n","n","n",5,0.6005493433937032,"n",0,"y",14,0,1
174555935,196572,196565,29640,109,109,"Java","y","n","y","n","n",34,9,"MIT",4,1,10191,"n","n","n","n","n","n","n","n","y","y","n","n",1,1,"n",0,"y",16,26,1
187946025,196583,196587,604,33,33,"C","y","y","y","y","n",11,2,"GPL-2.0",0,0,10418,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.7738162360657533,"n",0,"y",7,1,1
4934211,196590,196593,1065,17,17,"Python","y","y","y","y","n",2,3,"BSD-2-Clause",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.5310468217136193,"n",0,"n",9,0,1
86105572,196596,196598,2158,27,27,"C++","y","y","y","y","n",3,0,"None",8,0,1508,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9867189350556829,"n",0,"n",10,0,1
22777195,196599,196602,682,20,20,"Go","y","y","y","y","n",11,13,"GPL-3.0",0,1,2729,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9962213309701267,"n",0,"n",9,0,1
60582747,196601,196604,13374,522,522,"Rust","y","y","y","y","n",34,160,"Apache-2.0",4,6,1016,"y","y","n","n","n","n","y","n","y","n","n","n",4,0.971364058554964,"y",1,"y",68,18,1
160862660,196602,196610,395237,1520,1520,"C++","y","y","y","y","n",961,1047,"Non-standard",17,10,3760,"y","y","y","y","y","n","n","y","y","n","n","y",10,0.9688172994155614,"y",2,"y",77,7,1
17123173,196584,197250,5937,46,46,"TypeScript","y","y","y","y","n",4,69,"Non-standard",0,3,3368,"n","n","n","n","n","y","n","n","n","n","n","n",6,0.6450330807249312,"n",0,"n",23,13,1
100062399,197390,196780,559636,17404,17404,"Go","y","y","y","y","n",1466,800,"Apache-2.0",2,3,3464,"y","y","n","n","y","y","n","n","y","n","n","y",6,0.8395464371041753,"n",0,"y",62,90,1
227797527,197292,197468,3689806,21953,21953,"JavaScript","y","n","y","y","n",14679,4221,"Non-standard",7,0,776,"n","y","n","n","y","n","n","n","n","n","y","y",14,0.48416060677018125,"n",0,"n",49,3,1
233043517,197079,197843,187408,28153,28153,"Go","y","n","y","n","n",6791,1434,"MPL-2.0",5,3,1562,"y","y","y","n","y","y","y","n","n","y","n","n",5,0.9926648399937723,"n",0,"y",244,21,1
40213503,196496,196499,17206,99,99,"Java","y","y","y","y","y",66,50,"Apache-2.0",0,6,2405,"n","y","n","n","y","n","n","n","n","y","n","n",6,0.9819593663016051,"y",1,"y",37,0,1
12916535,196496,196499,4129,14,14,"TypeScript","y","n","y","n","n",7,7,"None",6,2,1342,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.42315152218601,"n",0,"n",10,0,1
125696984,196500,196504,31933,102,102,"Vala","y","n","y","n","n",27,47,"GPL-3.0",4,0,1203,"n","n","n","y","n","n","n","n","y","n","n","n",6,0.7599140239649245,"n",0,"y",16,6,1
135947899,196503,196506,56439,136,136,"Vala","y","y","y","y","n",39,139,"GPL-3.0",10,3,690,"y","n","y","n","y","n","n","n","y","n","n","n",5,0.9898495164040793,"n",0,"y",22,4,1
103769803,196502,196507,93415,35,35,"HTML","y","y","y","y","y",166,174,"GPL-2.0",6,7,468,"n","y","n","n","n","n","n","n","y","n","n","y",3,0.5897858052188674,"y",1,"y",73,3,1
296488602,196513,196518,93537,5363,5363,"Lua","y","y","y","n","n",1692,659,"Non-standard",17,0,1001,"n","y","n","n","n","n","n","n","n","n","n","n",27,0.3240492463716241,"n",0,"n",34,2,1
41608020,196522,196526,1247,170,170,"Go","y","n","y","y","n",18,68,"Apache-2.0",1,0,906,"n","n","n","n","n","n","n","n","y","n","n","n",3,0.9945931413550005,"n",0,"y",22,3,1
113666976,196529,196531,1177,11,11,"R","y","y","y","y","n",3,3,"None",0,1,2396,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9651495862507957,"n",0,"n",8,0,1
54009103,196529,196533,58112,53,53,"HTML","y","n","y","n","y",107,6,"Apache-2.0",6,2,2196,"y","y","n","n","n","n","n","n","n","y","n","y",6,0.6594570753656747,"y",1,"n",60,0,1
47301565,196535,196538,1993,24,24,"Rust","y","y","y","y","n",1,0,"Apache-2.0",14,2,1604,"n","y","n","n","n","n","n","n","n","n","n","n",2,0.9991392306570053,"n",0,"n",10,0,1
107174353,196537,196541,6115,33,33,"JavaScript","y","n","y","n","n",8,17,"Apache-2.0",6,1,2021,"n","y","n","n","n","n","n","n","n","n","n","n",6,0.5169728154238052,"y",282,"y",13,0,1
69726598,196538,196541,575,37,37,"Mustache","y","n","y","y","y",47,12,"None",6,2,439,"n","n","n","n","n","n","n","n","n","n","n","y",2,0.9623538581449728,"y",1,"y",32,9,1
134722334,196541,196492,107167,3568,3568,"TypeScript","y","y","y","y","y",619,405,"Non-standard",12,18,2580,"n","y","n","n","n","y","y","n","y","n","n","y",7,0.6439587419295371,"y",1,"y",68,13,1
230273538,195152,195156,3113,637,637,"Python","y","y","y","n","n",226,156,"Apache-2.0",0,0,2669,"n","n","n","n","n","n","y","n","n","n","n","n",3,0.7017722422347584,"n",0,"n",8,0,1
152355950,195157,195159,31,16,16,"JavaScript","y","y","y","y","n",5,4,"GPL-3.0",0,0,719,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",7,0,1
83326608,195157,195159,36709,27,27,"Jupyter Notebook","y","n","y","n","y",39,4,"None",0,1,676,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.899476160450114,"y",1,"n",8,0,1
75949785,195158,195162,109023,92,92,"Java","y","y","y","y","y",47,485,"Apache-2.0",8,0,1188,"n","n","n","n","n","n","n","n","n","n","n","n",16,0.47093265558493375,"n",0,"n",38,4,1
101695804,195164,195167,2981,75,75,"C++","y","y","y","y","y",13,0,"MIT",0,1,9052,"n","n","n","n","n","n","y","n","y","n","n","n",3,0.9533081531648867,"y",1,"y",8,0,1
108676499,195164,195167,5487,20,20,"TypeScript","y","y","y","n","y",1,5,"MIT",9,0,1050,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9863176846860952,"y",1,"y",9,0,1
26198513,195176,195174,22496,246,246,"Jupyter Notebook","y","y","y","y","n",45,37,"Non-standard",6,2,3312,"y","y","n","n","y","n","n","n","n","n","n","y",7,0.9002390790636281,"n",0,"y",14,0,1
65636006,195172,195175,1373792,36,36,"C","y","n","y","y","n",11,7,"CC-BY-SA-4.0",4,0,1133,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.9633336448692885,"n",0,"n",10,0,1
11888789,195173,195176,1023,12,12,?,"y","n","y","n","n",4,0,"None",0,0,42187,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,1
105795165,195177,195179,191,28,28,?,"y","y","y","y","n",5,2,"None",0,0,445,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,1
249030924,195183,195186,909,25,25,"Java","n","y","y","n","n",65,6,"None",2,1,0,"y","y","y","n","y","n","y","n","n","y","n","y",4,0.9878789537047171,"n",0,"y",9,0,1
158157613,195185,195188,6571,53,53,"Python","y","y","y","y","n",28,21,"Apache-2.0",8,0,2604,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.8408881646896467,"n",0,"y",7,0,1
67322584,195198,195202,7334,1112,1112,"Go","y","y","y","y","n",227,85,"Apache-2.0",0,2,1326,"y","n","n","n","y","y","n","n","y","n","n","y",5,0.9773034969175685,"n",0,"y",11,0,1
85135103,195200,195203,17591,13,13,"SCSS","y","n","y","n","y",16,11,"Non-standard",0,0,955,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.5587255022981912,"y",1,"n",12,1,1
128819650,195202,195203,223530,1010,1010,"Go","y","y","y","n","y",254,101,"Apache-2.0",4,5,2804,"y","y","n","n","y","n","y","n","y","n","y","y",5,0.7964175393200807,"y",1,"y",37,2,1
102425758,195201,195204,16407,173,173,"TypeScript","y","y","y","y","n",38,40,"MIT",0,0,0,"n","n","n","n","y","n","y","n","n","n","n","n",5,0.9619844166377013,"n",0,"y",23,0,1
50543805,195201,195204,1068,83,83,"YAML","y","y","y","y","n",92,28,"AGPL-3.0",1,1,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.7507659219165754,"n",0,"n",16,0,1
74251046,195203,195206,102480,100,100,"Rust","y","n","y","n","n",36,31,"MIT",5,4,4909,"n","y","n","n","n","n","y","n","y","n","n","n",4,0.9793631347240673,"n",0,"y",8,0,1
71048000,195211,195213,8262,176,176,"JavaScript","y","y","y","y","y",17,22,"Non-standard",12,0,2630,"n","y","n","n","n","n","n","n","y","n","n","n",4,0.4802148012209153,"y",1,"n",19,0,1
64463057,195225,195228,4523,28,28,"Ruby","y","y","y","y","n",63,33,"MIT",0,3,5368,"y","y","n","y","n","n","n","n","y","y","n","y",7,0.7013714745673508,"y",2,"n",43,9,1
222636543,195225,195229,457903,2105,2105,"Kotlin","y","y","y","y","y",243,310,"Apache-2.0",0,9,2269,"n","y","n","n","n","n","n","n","n","y","n","n",7,0.9693175586979279,"y",1,"y",30,23,1
61961683,195227,195196,12966,1078,1078,"C#","y","n","y","n","y",44,11,"Non-standard",9,4,1520,"y","n","n","n","y","n","n","n","y","n","n","n",2,0.9914393888165911,"y",1,"n",12,0,1
36098649,195231,195234,2968,315,315,?,"y","y","y","y","n",28,0,"None",0,0,33686,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,1
205909058,195238,195232,39267,911,911,"Go","y","y","y","n","n",297,12,"Apache-2.0",0,0,1143,"n","y","n","n","n","n","n","n","n","n","y","y",4,0.710218109478738,"n",0,"y",22,168,1
25691392,195241,195243,1243,20,20,"Python","y","y","y","y","n",3,1,"None",0,0,732,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9536981435009892,"n",0,"n",9,0,1
290688246,195242,195205,11993,50,50,"JavaScript","y","y","y","n","n",48,55,"Non-standard",8,2,0,"n","n","n","y","n","n","n","n","n","y","n","n",4,0.7262487841557385,"n",0,"y",20,3,1
1682852,195242,195244,673,225,225,"Python","y","y","y","n","n",2,0,"Apache-2.0",2,1,668,"y","y","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",12,0,1
18597566,195244,195247,5390,12,12,"CSS","y","y","y","y","y",0,0,"None",5,0,272,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.6679531061624379,"y",2,"n",9,0,1
68652355,195245,195248,17860,65,65,?,"y","y","y","y","n",6,0,"Non-standard",0,0,1115,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,1
2632192,195252,195255,950,16,16,"Dart","y","y","y","y","n",1,0,"MIT",6,0,636,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.989865527110205,"n",0,"n",9,0,1
172695618,195254,195256,1829,593,593,"Java","y","y","y","y","n",342,65,"Non-standard",5,0,822,"n","n","n","n","n","y","n","n","n","n","n","y",4,0.9629371467501009,"n",0,"n",9,0,1
37270250,195254,195257,352414,13,13,"JavaScript","y","y","y","y","y",3,19,"MIT",0,0,3249,"n","n","n","y","n","n","n","n","n","n","n","n",5,0.6918274678126302,"y",1,"n",10,0,1
64956010,195255,195259,115413,786,786,"C","n","n","y","n","n",36,0,"Non-standard",12,0,1862,"n","y","n","y","n","n","y","n","n","n","n","n",9,0.9750344336305822,"n",0,"n",9,0,1
289871373,195256,195259,66968,73,73,"PHP","y","y","y","n","n",33,395,"Non-standard",11,1,0,"n","n","n","n","n","n","n","n","y","n","n","n",6,0.7262340794955537,"n",0,"n",14,105,1
120648109,195260,195264,140553,7060,7060,"TypeScript","y","y","y","y","n",1793,2037,"Apache-2.0",5,7,3845,"y","y","n","n","y","n","y","y","y","y","y","y",11,0.9628796017149993,"y",1,"y",276,15,1
175611700,195261,195264,146372,23,23,"TypeScript","y","y","y","y","n",7,0,"Apache-2.0",0,2,435,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.7842826004482172,"n",0,"y",10,0,1
126204806,195261,195264,10363494,16,16,"R","y","y","y","y","n",25,5,"None",0,0,152,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.8200443786352265,"n",0,"n",7,0,1
27431716,195262,195266,1230,13,13,"Java","y","y","y","y","n",9,29,"Apache-2.0",7,2,1728,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",13,0,1
8247592,195271,195274,17525,11,11,"Python","y","y","y","y","y",2,2,"MIT",0,4,1362,"y","n","y","n","y","n","n","n","y","n","n","n",5,0.962321471014023,"y",1,"n",9,0,1
17413949,195170,195278,32454,37,37,"Go","y","y","y","y","n",2,31,"Apache-2.0",0,8,1005,"y","y","n","n","y","y","y","n","n","n","n","y",7,0.9502125461956706,"n",0,"y",22,12,1
20632536,195281,195283,44,20,20,"C","y","n","y","n","n",5,0,"GPL-3.0",0,0,462,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9645618556701031,"n",0,"n",9,0,1
67847756,195287,195290,20536,103,103,"Rust","y","y","y","y","n",43,128,"GPL-3.0",0,3,3407,"y","n","n","n","n","y","y","n","n","n","n","n",3,0.995153651283181,"n",1,"y",15,11,1
